,Insulation Thickness,ACH,SHADErad,SHADEtemp,Electricity:Facility,DistrictHeating:Facility,DistrictCooling:Facility,violation,pareto-optimal
169,0.30638212865584585,5.769926256631486,123.8370095692978,25.305359532230195,79209715001.877,159478474814.05905,3327081642.357324,0,False
170,0.17923269107058223,6.446392787153179,97.19235760124369,26.634876309459308,78827939902.71451,167898995538.52753,3177458052.748742,0,False
171,0.08001746475777821,3.337970634262512,210.75055456883965,24.27637507873896,79387063223.5395,167276783027.31204,3951824995.5204334,0,False
172,0.281859328937248,0.7738084027793135,234.53971379421046,25.547740912480702,79139045988.58951,127179412751.96841,5870935318.844337,0,True
173,0.2938709286291912,6.599278929436519,208.96375650612913,25.07761678813135,79237366390.48952,162784608866.90866,3244589697.2843156,0,False
174,0.16868049256442558,4.103183119061937,160.6142962304582,24.05093891553312,79470726444.477,158489818000.85577,3699945065.830006,0,False
175,0.3345933517367648,6.890005135867295,207.16762673349962,24.924914231761086,79265750968.26451,162553622162.55444,3214168106.6814995,0,False
176,0.1948623398497965,0.48849193459951334,157.480004018979,22.182320857507236,80496145529.12701,128527846548.16884,6801456903.353147,0,False
177,0.12075978201179581,0.36876744668070793,212.61358202767994,26.52649270753257,78867503713.71451,134433853071.81662,6596393281.777605,0,False
178,0.22433260005185218,0.8798720407675639,136.05185212011128,22.170306051954867,80504533480.52702,130308153746.13757,5995928046.555328,0,False
179,0.23203868715289605,4.140182586171877,204.36348094207145,24.514556152444403,79358896360.7145,154786124214.44772,3653851507.2785816,0,False
180,0.021369512358102236,6.1903602422489215,225.64822293738598,25.45883064243846,79172159205.2895,223171330224.66626,3637663265.1050105,0,False
181,0.04114611982401422,3.159177364207101,239.9093475026652,26.312399177773255,78925068996.777,183776212044.60437,3973941337.1061354,0,False
182,0.16330596567906627,3.379018575191286,244.11888481535505,24.230349462316678,79400266156.26451,154499681623.99857,3877978178.738408,0,False
183,0.1051756814624084,1.3241451634232795,250.17152650911567,26.9066946425055,78685722862.45201,145235552412.92923,4895945403.070784,0,True
184,0.09264698951689848,0.24588810769761305,122.50947808217867,22.307091154397284,80414917456.63951,138323447144.68958,7308070555.787769,0,False
185,0.18722708447786707,2.853640800047164,271.77397697636786,26.32945114791729,78915641539.527,148984756234.1958,3920653989.11197,0,False
186,0.01614971240644996,5.77815337847182,91.58938241866396,25.713919987009906,79117878263.5395,231035326165.4651,3721295002.3156137,0,False
187,0.16291012333524377,0.5045566222532146,121.0735459833359,23.95679419929127,79541602288.1145,130972205218.33482,6508343918.679474,0,False
188,0.24030265671629428,2.274723933031139,285.9263103338694,26.772871011017312,78744030666.6645,141661524008.09393,4137656672.6578784,0,True
189,0.21747927930688044,0.47426078323723486,86.10981485159,26.849515426740105,78713546825.83951,127147112260.02802,6351745691.713905,0,True
190,0.263497255007842,1.6470556692855425,259.9773106919367,25.07154608428088,79224115795.67702,135430056641.6097,4740354537.282688,0,True
191,0.16675212773221637,3.5300227775989916,181.94598722652913,24.114150636580288,79439619214.9395,155189995592.64435,3839069980.2233796,0,False
